"filename", "language", "Python", "Properties", "Batch", "PowerShell", "HTML", "JavaScript", "XML", "CSS", "Markdown", "C", "comment", "blank", "total"
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\cachecontrol\compat.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 30
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\cachecontrol\controller.py", "Python", 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 69, 377
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py", "Python", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 81
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\cachecontrol\heuristics.py", "Python", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 136
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\cachecontrol\serialize.py", "Python", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 37, 189
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\cachecontrol\wrapper.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\certifi\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\certifi\__main__.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\certifi\core.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 17, 77
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\__init__.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 84
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\big5freq.py", "Python", 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 6, 387
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\big5prober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 48
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\chardistribution.py", "Python", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 30, 234
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\charsetgroupprober.py", "Python", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 9, 108
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\charsetprober.py", "Python", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 26, 146
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\cli\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\cli\chardetect.py", "Python", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 85
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\codingstatemachine.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 13, 89
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\compat.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 37
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\cp949prober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 50
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\enums.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 77
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\escprober.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 11, 102
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\escsm.py", "Python", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 247
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\eucjpprober.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 12, 93
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\euckrfreq.py", "Python", 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 196
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\euckrprober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 48
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\euctwfreq.py", "Python", 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 7, 388
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\euctwprober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 47
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\gb2312freq.py", "Python", 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 284
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\gb2312prober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 47
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\hebrewprober.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 24, 293
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\jisfreq.py", "Python", 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 8, 326
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\jpcntx.py", "Python", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 21, 234
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\langbulgarianmodel.py", "Python", 4628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 4651
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\langgreekmodel.py", "Python", 4376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 4399
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\langhebrewmodel.py", "Python", 4363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 4384
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\langhungarianmodel.py", "Python", 4628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 4651
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\langrussianmodel.py", "Python", 5688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 5719
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\langthaimodel.py", "Python", 4363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 4384
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\langturkishmodel.py", "Python", 4363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 4384
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\latin1prober.py", "Python", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 15, 146
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\mbcharsetprober.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 13, 92
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\mbcsgroupprober.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 55
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\mbcssm.py", "Python", 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 53, 573
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\metadata\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\metadata\languages.py", "Python", 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 10, 311
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\sbcharsetprober.py", "Python", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 15, 146
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\sbcsgroupprober.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 4, 84
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\sjisprober.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 12, 93
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\universaldetector.py", "Python", 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 30, 287
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\utf8prober.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 13, 83
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\chardet\version.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\colorama\__init__.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\colorama\ansi.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 103
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\colorama\ansitowin32.py", "Python", 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 40, 259
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\colorama\initialise.py", "Python", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 81
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\colorama\win32.py", "Python", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 153
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\colorama\winterm.py", "Python", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 19, 170
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\__init__.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 24
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\_backport\__init__.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\_backport\misc.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 42
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\_backport\shutil.py", "Python", 605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 128, 765
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\_backport\sysconfig.cfg", "Properties", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 85
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\_backport\sysconfig.py", "Python", 545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 130, 787
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\_backport\tarfile.py", "Python", 1995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 343, 2608
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\compat.py", "Python", 867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 163, 1121
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\database.py", "Python", 1116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 180, 1340
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\index.py", "Python", 451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 45, 517
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\locators.py", "Python", 1114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 113, 1303
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\manifest.py", "Python", 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 68, 394
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\markers.py", "Python", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 132
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\metadata.py", "Python", 840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 153, 1057
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\resources.py", "Python", 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 62, 356
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\scripts.py", "Python", 333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 41, 420
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\util.py", "Python", 1420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 217, 1762
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\version.py", "Python", 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 129, 737
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distlib\wheel.py", "Python", 849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 103, 1019
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\distro.py", "Python", 895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 248, 1231
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\__init__.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 36
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\_ihatexml.py", "Python", 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 49, 290
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\_inputstream.py", "Python", 675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 146, 919
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\_tokenizer.py", "Python", 1550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 112, 1736
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\_trie\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\_trie\_base.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 41
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\_trie\py.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 68
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\_utils.py", "Python", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 40, 160
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\constants.py", "Python", 2907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35, 2947
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\filters\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\filters\alphabeticalattributes.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\filters\base.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\filters\inject_meta_charset.py", "Python", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 74
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\filters\lint.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 94
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\filters\optionaltags.py", "Python", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 7, 208
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\filters\sanitizer.py", "Python", 839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 51, 917
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\filters\whitespace.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 39
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\html5parser.py", "Python", 2143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 466, 2796
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\serializer.py", "Python", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 83, 410
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treeadapters\__init__.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treeadapters\genshi.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 55
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treeadapters\sax.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 51
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders\__init__.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22, 89
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders\base.py", "Python", 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 86, 418
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders\dom.py", "Python", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47, 240
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders\etree.py", "Python", 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 65, 344
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treebuilders\etree_lxml.py", "Python", 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 76, 393
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers\__init__.py", "Python", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29, 155
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers\base.py", "Python", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 253
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers\dom.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 44
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers\etree.py", "Python", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 132
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers\etree_lxml.py", "Python", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 48, 216
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\html5lib\treewalkers\genshi.py", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 70
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\idna\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\idna\codec.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25, 111
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\idna\compat.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\idna\core.py", "Python", 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 84, 397
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\idna\idnadata.py", "Python", 2048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2051
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\idna\intranges.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 54
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\idna\package_data.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\idna\uts46data.py", "Python", 8272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 84, 8357
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\msgpack\__init__.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 55
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\msgpack\_version.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\msgpack\exceptions.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 49
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\msgpack\ext.py", "Python", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41, 194
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\msgpack\fallback.py", "Python", 932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 134, 1088
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\packaging\__about__.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 28
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\packaging\__init__.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 27
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\packaging\_compat.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 39
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\packaging\_structures.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 25, 87
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\packaging\_typing.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 49
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\packaging\markers.py", "Python", 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 77, 337
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\packaging\requirements.py", "Python", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36, 161
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\packaging\specifiers.py", "Python", 488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 160, 865
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\packaging\tags.py", "Python", 607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 132, 867
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\packaging\utils.py", "Python", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 139
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\packaging\version.py", "Python", 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 116, 557
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pep517\__init__.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pep517\build.py", "Python", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 128
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pep517\check.py", "Python", 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42, 207
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pep517\colorlog.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 16, 116
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pep517\compat.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 35
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pep517\dirtools.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pep517\envbuild.py", "Python", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 168
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pep517\in_process\__init__.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pep517\in_process\_in_process.py", "Python", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 61, 281
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pep517\meta.py", "Python", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 93
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pep517\wrappers.py", "Python", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 64, 319
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pkg_resources\__init__.py", "Python", 2472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 657, 3297
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pkg_resources\py31compat.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 24
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\progress\__init__.py", "Python", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37, 178
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\progress\bar.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 23, 92
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\progress\counter.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 42
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\progress\spinner.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 44
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\pyparsing.py", "Python", 5605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299, 1204, 7108
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\requests\__init__.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 143
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\requests\__version__.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 15
"c:\Users\take\Desktop\venv\Lib\site-packages\pip\_vendor\requests\_internal_utils.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 43
